0.0000000000,0.0001357770
1.0000000000,0.0001778500
2.0000000000,0.0001502210
3.0000000000,0.0001380330
4.0000000000,0.0001376480
5.0000000000,0.0001352810
6.0000000000,0.0001379430
7.0000000000,0.0001373620
8.0000000000,0.0001479670
9.0000000000,0.0001374840
10.0000000000,0.0001459990
11.0000000000,0.0001382530
12.0000000000,0.0001535800
13.0000000000,0.0001365330
14.0000000000,0.0001516530
15.0000000000,0.0001388280
16.0000000000,0.0001355340
17.0000000000,0.0001362690
18.0000000000,0.0001413550
19.0000000000,0.0001428670
20.0000000000,0.0001932700
21.0000000000,0.0001656440
22.0000000000,0.0001936840
23.0000000000,0.0002055870
24.0000000000,0.0002186160
25.0000000000,0.0001731640
26.0000000000,0.0001771460
27.0000000000,0.0001803090
28.0000000000,0.0001580460
29.0000000000,0.0001543970
30.0000000000,0.0001490760
31.0000000000,0.0001542230
32.0000000000,0.0001527320
33.0000000000,0.0001484020
34.0000000000,0.0001593820
35.0000000000,0.0001691090
36.0000000000,0.0001659980
37.0000000000,0.0001493280
38.0000000000,0.0001461690
39.0000000000,0.0001494760
40.0000000000,0.0001790900
41.0000000000,0.0001872390
42.0000000000,0.0001760590
43.0000000000,0.0001647530
44.0000000000,0.0001473140
45.0000000000,0.0001295410
46.0000000000,0.0001383390
47.0000000000,0.0001314420
48.0000000000,0.0001336810
49.0000000000,0.0001328130
50.0000000000,0.0001291360
51.0000000000,0.0001323500
52.0000000000,0.0001304480
53.0000000000,0.0001334540
54.0000000000,0.0001440340
55.0000000000,0.0001296480
56.0000000000,0.0001308780
57.0000000000,0.0001645270
58.0000000000,0.0001574430
59.0000000000,0.0001557080
60.0000000000,0.0001384960
61.0000000000,0.0002084960
62.0000000000,0.0002004340
63.0000000000,0.0001610080
64.0000000000,0.0001561580
65.0000000000,0.0001388300
66.0000000000,0.0001330230
67.0000000000,0.0001329440
68.0000000000,0.0001360090
69.0000000000,0.0001352700
70.0000000000,0.0001636180
71.0000000000,0.0001363780
72.0000000000,0.0001303350
73.0000000000,0.0001375620
74.0000000000,0.0001375470
75.0000000000,0.0001405330
76.0000000000,0.0001347630
77.0000000000,0.0001306860
78.0000000000,0.0001359220
79.0000000000,0.0001355740
80.0000000000,0.0001330620
81.0000000000,0.0001479850
82.0000000000,0.0001316270
83.0000000000,0.0001326790
84.0000000000,0.0001361000
85.0000000000,0.0001372060
86.0000000000,0.0001349020
87.0000000000,0.0001368940
88.0000000000,0.0001342780
89.0000000000,0.0001365410
90.0000000000,0.0001453890
91.0000000000,0.0001325990
92.0000000000,0.0001584060
93.0000000000,0.0001549490
94.0000000000,0.0001550530
95.0000000000,0.0001488440
96.0000000000,0.0001427660
97.0000000000,0.0001502140
98.0000000000,0.0001333670
99.0000000000,0.0001998750
100.0000000000,0.0001468600
101.0000000000,0.0002080850
102.0000000000,0.0001474540
103.0000000000,0.0001337000
104.0000000000,0.0001407150
105.0000000000,0.0001285590
106.0000000000,0.0001491320
107.0000000000,0.0001309850
108.0000000000,0.0001409770
109.0000000000,0.0001289510
110.0000000000,0.0001551880
111.0000000000,0.0001328830
112.0000000000,0.0001383670
113.0000000000,0.0001324040
114.0000000000,0.0001451230
115.0000000000,0.0001827050
116.0000000000,0.0001371710
117.0000000000,0.0001360140
118.0000000000,0.0001306710
119.0000000000,0.0001302670
120.0000000000,0.0001326680
121.0000000000,0.0001300810
122.0000000000,0.0001281710
123.0000000000,0.0001324830
124.0000000000,0.0001306270
125.0000000000,0.0001412960
126.0000000000,0.0001363560
127.0000000000,0.0001319530
128.0000000000,0.0001464410
129.0000000000,0.0001288860
130.0000000000,0.0001304170
131.0000000000,0.0001281720
132.0000000000,0.0001307340
133.0000000000,0.0001343290
134.0000000000,0.0001390820
135.0000000000,0.0001323960
136.0000000000,0.0001345350
137.0000000000,0.0001323870
138.0000000000,0.0001311630
139.0000000000,0.0001304600
140.0000000000,0.0001387900
141.0000000000,0.0001312420
142.0000000000,0.0001569270
143.0000000000,0.0002625030
144.0000000000,0.0002103970
145.0000000000,0.0002112160
146.0000000000,0.0001543340
147.0000000000,0.0001543760
148.0000000000,0.0001298290
149.0000000000,0.0001433510
150.0000000000,0.0001333490
151.0000000000,0.0001347940
152.0000000000,0.0001281080
153.0000000000,0.0001429400
154.0000000000,0.0001294630
155.0000000000,0.0001461850
156.0000000000,0.0001321200
157.0000000000,0.0001798870
158.0000000000,0.0001860970
159.0000000000,0.0001893300
160.0000000000,0.0001754260
161.0000000000,0.0001754630
162.0000000000,0.0001312840
163.0000000000,0.0001330170
164.0000000000,0.0001280590
165.0000000000,0.0001304740
166.0000000000,0.0001305250
167.0000000000,0.0001327180
168.0000000000,0.0001310010
169.0000000000,0.0001270920
170.0000000000,0.0001314990
171.0000000000,0.0001332600
172.0000000000,0.0001306240
173.0000000000,0.0001320220
174.0000000000,0.0001708580
175.0000000000,0.0001427800
176.0000000000,0.0001808070
177.0000000000,0.0001941460
178.0000000000,0.0001739580
179.0000000000,0.0001327130
180.0000000000,0.0001319470
181.0000000000,0.0001323190
182.0000000000,0.0001554290
183.0000000000,0.0001316790
184.0000000000,0.0001621690
185.0000000000,0.0001506000
186.0000000000,0.0001628800
187.0000000000,0.0002186890
188.0000000000,0.0001794230
189.0000000000,0.0001449770
190.0000000000,0.0001397310
191.0000000000,0.0001445300
192.0000000000,0.0001391120
193.0000000000,0.0001425860
194.0000000000,0.0001374420
195.0000000000,0.0001438910
196.0000000000,0.0001283070
197.0000000000,0.0001240760
198.0000000000,0.0001293170
199.0000000000,0.0001544650
200.0000000000,0.0001468530
201.0000000000,0.0001268040
202.0000000000,0.0001292680
203.0000000000,0.0001269940
204.0000000000,0.0001298360
205.0000000000,0.0001253940
206.0000000000,0.0001254820
207.0000000000,0.0001251010
208.0000000000,0.0001465360
209.0000000000,0.0001313310
210.0000000000,0.0001250980
211.0000000000,0.0001271530
212.0000000000,0.0001271760
213.0000000000,0.0001269980
214.0000000000,0.0001273920
215.0000000000,0.0001390860
216.0000000000,0.0001288590
217.0000000000,0.0001285980
218.0000000000,0.0001635330
219.0000000000,0.0001350620
220.0000000000,0.0001330570
221.0000000000,0.0001278490
222.0000000000,0.0001266490
223.0000000000,0.0001377700
224.0000000000,0.0001273710
225.0000000000,0.0001375160
226.0000000000,0.0001253700
227.0000000000,0.0001393000
228.0000000000,0.0001270310
229.0000000000,0.0001284000
230.0000000000,0.0001283170
231.0000000000,0.0001537450
232.0000000000,0.0001741420
233.0000000000,0.0001543210
234.0000000000,0.0001585920
235.0000000000,0.0001614860
236.0000000000,0.0001376760
237.0000000000,0.0001481300
238.0000000000,0.0001276130
239.0000000000,0.0001260550
240.0000000000,0.0001271360
241.0000000000,0.0001684430
242.0000000000,0.0001803280
243.0000000000,0.0001347520
244.0000000000,0.0001317440
245.0000000000,0.0001279210
246.0000000000,0.0001274160
247.0000000000,0.0001262460
248.0000000000,0.0001271330
249.0000000000,0.0001273500
250.0000000000,0.0001256490
251.0000000000,0.0001264800
252.0000000000,0.0001241620
253.0000000000,0.0001269830
254.0000000000,0.0001368180
255.0000000000,0.0001293760
256.0000000000,0.0001416580
257.0000000000,0.0001262850
258.0000000000,0.0001278420
259.0000000000,0.0001357200
260.0000000000,0.0001412330
261.0000000000,0.0001282910
262.0000000000,0.0001429790
263.0000000000,0.0001289130
264.0000000000,0.0001507220
265.0000000000,0.0001249270
266.0000000000,0.0001264660
267.0000000000,0.0001260450
268.0000000000,0.0001239130
269.0000000000,0.0001259230
270.0000000000,0.0001317030
271.0000000000,0.0001362280
272.0000000000,0.0001266240
273.0000000000,0.0001712820
274.0000000000,0.0001333580
275.0000000000,0.0001531140
276.0000000000,0.0001891860
277.0000000000,0.0001401270
278.0000000000,0.0001420120
279.0000000000,0.0001428890
280.0000000000,0.0001706250
281.0000000000,0.0001641040
282.0000000000,0.0001432560
283.0000000000,0.0001423550
284.0000000000,0.0001537860
285.0000000000,0.0001316510
286.0000000000,0.0001317970
287.0000000000,0.0001284670
288.0000000000,0.0001308630
289.0000000000,0.0001320360
290.0000000000,0.0001469510
291.0000000000,0.0001491550
292.0000000000,0.0001381010
293.0000000000,0.0001507050
294.0000000000,0.0001393470
295.0000000000,0.0001513190
296.0000000000,0.0001322400
297.0000000000,0.0001678340
298.0000000000,0.0001379120
299.0000000000,0.0001516760
300.0000000000,0.0001336030
301.0000000000,0.0001639740
302.0000000000,0.0001412380
303.0000000000,0.0001588030
304.0000000000,0.0001619750
305.0000000000,0.0001401460
306.0000000000,0.0001546100
307.0000000000,0.0001445500
308.0000000000,0.0001562440
309.0000000000,0.0001420840
310.0000000000,0.0001598280
311.0000000000,0.0001408520
312.0000000000,0.0001551500
313.0000000000,0.0001451140
314.0000000000,0.0001459920
315.0000000000,0.0001432530
316.0000000000,0.0001416920
317.0000000000,0.0001357420
318.0000000000,0.0001331760
319.0000000000,0.0001407500
320.0000000000,0.0001594110
321.0000000000,0.0001649790
322.0000000000,0.0001394790
323.0000000000,0.0001307500
324.0000000000,0.0001533490
325.0000000000,0.0001329540
326.0000000000,0.0001529910
327.0000000000,0.0001293900
328.0000000000,0.0001346370
329.0000000000,0.0001252790
330.0000000000,0.0001289840
331.0000000000,0.0001288090
332.0000000000,0.0001306820
333.0000000000,0.0001292020
334.0000000000,0.0001268280
335.0000000000,0.0001262330
336.0000000000,0.0001264930
337.0000000000,0.0001264530
338.0000000000,0.0001264030
339.0000000000,0.0001278110
340.0000000000,0.0001515990
341.0000000000,0.0001592020
342.0000000000,0.0001358000
343.0000000000,0.0001418170
344.0000000000,0.0001286090
345.0000000000,0.0001278940
346.0000000000,0.0001272600
347.0000000000,0.0001297160
348.0000000000,0.0001300340
349.0000000000,0.0001259280
350.0000000000,0.0001263150
351.0000000000,0.0001283550
352.0000000000,0.0001468430
353.0000000000,0.0001300910
354.0000000000,0.0001278800
355.0000000000,0.0001262240
356.0000000000,0.0001261980
357.0000000000,0.0001281820
358.0000000000,0.0001256180
359.0000000000,0.0001259370
360.0000000000,0.0001281940
361.0000000000,0.0001295920
362.0000000000,0.0001440470
363.0000000000,0.0001325500
364.0000000000,0.0001614140
365.0000000000,0.0001494210
366.0000000000,0.0001531970
367.0000000000,0.0001688380
368.0000000000,0.0002207350
369.0000000000,0.0001488420
370.0000000000,0.0001325130
371.0000000000,0.0001323740
372.0000000000,0.0001466530
373.0000000000,0.0001343050
374.0000000000,0.0001288250
375.0000000000,0.0001299090
376.0000000000,0.0001325480
377.0000000000,0.0001314900
378.0000000000,0.0001259260
379.0000000000,0.0001270880
380.0000000000,0.0001276010
381.0000000000,0.0001285660
382.0000000000,0.0001514390
383.0000000000,0.0001468970
384.0000000000,0.0001451140
385.0000000000,0.0001275590
386.0000000000,0.0001369340
387.0000000000,0.0001272210
388.0000000000,0.0001268910
389.0000000000,0.0001253250
390.0000000000,0.0001287840
391.0000000000,0.0001296930
392.0000000000,0.0001272110
393.0000000000,0.0001250770
394.0000000000,0.0001293170
395.0000000000,0.0001253990
396.0000000000,0.0001285700
397.0000000000,0.0001308810
398.0000000000,0.0001535580
399.0000000000,0.0001267310
400.0000000000,0.0001308840
